lines_of_code,cyclomatic_complexity,essential_complexity,design_complexity,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_intelligence,halstead_effort,halstead_bugs,halstead_time,lines_of_code_clean,lines_of_comments,lines_blank,lines_code_and_comment,unique_operators,unique_operands,total_operators,total_operands,branch_count,is_buggy,file_path,repo_name,dataset_source
291,25,17,8,146,3207.748726436969,0.5472828412048747,14.24485613379169,529.0393934888903,45547.03021069713,0.0998996211490632,896.2851007761495,265,21,34,46,17,83,78,302,21,False,KC1_module_128,KC1,PROMISE
321,18,19,3,654,2202.227994651322,0.5607773745620122,69.69207408669114,0.9899939263861012,95431.40084838544,2.0929306277726685,26.20935654880885,174,92,17,46,18,36,349,224,15,False,KC1_module_129,KC1,PROMISE
287,37,12,11,1441,2212.2741524258977,0.505502819357067,84.91898033179935,161.8693606287408,28745.715707823867,3.58738792985328,521.997387045736,16,28,6,37,20,95,14,466,11,False,KC1_module_130,KC1,PROMISE
281,17,20,18,1952,275.90454143605865,0.6366702799163061,24.51603153317363,93.5663856088007,86640.94976425564,4.5729962218588085,320.1047658865469,11,51,19,12,24,87,257,348,5,False,KC1_module_131,KC1,PROMISE
54,22,24,2,1048,2719.543681317449,0.4083230226329888,15.909458839389128,549.6733992627437,92246.71844216347,3.564431457160505,225.0765257745908,92,98,27,30,11,34,42,361,23,True,KC1_module_132,KC1,PROMISE
284,19,23,17,811,4968.360684255553,0.7491741573155329,1.8531084562414533,329.07487040126983,55727.55839544098,2.318128774500059,471.602779165148,98,62,2,33,12,51,270,291,19,False,KC1_module_133,KC1,PROMISE
399,9,18,8,891,4797.666877262477,0.3335499264783553,5.677783546792026,548.397736034718,20347.51100798498,4.872210194920517,842.0195363242608,289,4,3,43,15,80,181,383,17,False,KC1_module_134,KC1,PROMISE
158,34,2,11,1377,297.9562213265996,0.3306769969463525,76.46288348204764,221.82330217467785,68556.21846736142,0.1965969151663521,915.2772055266488,202,35,45,7,10,26,356,255,5,False,KC1_module_135,KC1,PROMISE
305,12,22,4,1098,3558.405317784492,0.127225961891828,98.73144687212768,24.229354087584863,54942.90884629307,4.93446101269004,303.2486181478458,399,38,1,36,13,7,441,314,3,True,KC1_module_136,KC1,PROMISE
25,15,11,12,65,1578.647846814961,0.1887122100289192,5.443151925151383,941.3669012702468,94458.51361867732,4.2469577585421945,154.24362209507126,218,27,20,9,13,32,249,312,3,False,KC1_module_137,KC1,PROMISE
180,39,22,4,1087,4524.6468516900695,0.8505208789213576,75.05902494890937,108.30812118899402,43983.27897486813,4.644650085631795,720.1404475663072,361,24,38,28,12,61,324,378,0,False,KC1_module_138,KC1,PROMISE
223,47,16,6,812,321.06225397546484,0.4462823385804415,8.114354418255045,126.85874796171682,26924.513399218216,1.2738621204876832,581.9987254559883,223,50,16,43,15,17,304,450,29,True,KC1_module_139,KC1,PROMISE
491,33,26,14,1407,4685.783099854295,0.2278677865528338,59.621149665463015,146.5468265101405,13914.8714492613,0.7122903614213488,201.0161486775599,146,37,24,3,17,36,492,154,11,False,KC1_module_140,KC1,PROMISE
115,45,10,1,1752,4203.631144560107,0.7593411000223874,75.85145296039555,981.2765239932728,69893.49351179929,3.3165763968635003,760.2957880874366,287,29,4,7,22,92,123,352,19,False,KC1_module_141,KC1,PROMISE
145,42,28,9,1925,675.7714730377475,0.5539811258168594,36.56123532950603,617.6602401699961,97413.55093616016,2.5792971899306,518.9304352421411,182,41,39,40,12,12,127,25,29,False,KC1_module_142,KC1,PROMISE
210,24,25,12,1228,393.139252854766,0.0211560114232934,2.08253738995571,610.2899517038505,2931.542680082708,2.6158398037218973,653.3951995074076,113,34,31,0,26,9,195,270,28,True,KC1_module_143,KC1,PROMISE
496,38,10,3,737,4190.067555201986,0.3163614573367151,59.92374586041717,986.6982015185296,74070.49094233487,4.623095892416088,359.3390339633887,191,22,42,34,16,45,370,450,9,False,KC1_module_144,KC1,PROMISE
428,17,14,6,899,863.2125877754389,0.177001411121341,99.13321818586276,88.43876927465477,92700.3432197107,3.1004045332663117,439.097561302376,267,45,43,25,23,6,433,326,14,False,KC1_module_145,KC1,PROMISE
26,23,16,7,369,2721.0009495817653,0.6558728609828406,26.50412486101108,974.5008925422892,7570.6752693122,1.5553191755229494,180.3420983749422,153,94,17,17,7,7,146,141,13,False,KC1_module_146,KC1,PROMISE
124,27,23,13,1873,4587.149803605676,0.2750310406302528,19.759636441534365,204.0131465540409,11105.9875061027,2.00033278208938,756.5158676453409,283,50,2,43,9,22,63,307,1,False,KC1_module_147,KC1,PROMISE
412,48,20,19,1697,2880.495756391684,0.0649467792099436,13.26866338259798,623.0715035620354,69226.5141351259,0.6674791754592563,157.01132415179185,392,59,17,42,16,14,308,185,23,False,KC1_module_148,KC1,PROMISE
38,42,25,16,1710,2046.443177216838,0.0549349891976692,55.970306370105554,420.08356530279167,64831.541251989256,0.9615702013784466,778.3025947510613,167,98,7,16,14,82,302,222,17,False,KC1_module_149,KC1,PROMISE
429,24,11,4,669,2280.5786687845616,0.5817272979587149,60.04806483666706,383.95181347717823,6975.858790092945,0.7167503510476925,798.007854884586,121,61,26,0,17,16,193,121,11,False,KC1_module_150,KC1,PROMISE
147,32,15,1,657,409.274136448968,0.0217234557040896,79.43481287986984,931.2433284794624,83458.83293990053,4.051456706056772,746.6009640551216,163,22,7,6,8,54,100,316,16,False,KC1_module_151,KC1,PROMISE
459,10,13,1,1716,4846.886374671834,0.8487921131360887,75.55425408843045,149.22772844025644,52390.04239970475,3.524367339860594,19.422788058740423,336,39,46,5,16,72,426,107,22,False,KC1_module_152,KC1,PROMISE
153,40,27,12,1098,1622.2055068973057,0.1553971192572756,89.36160798471363,997.0690110762436,90729.0175963276,2.6517250880542598,273.1332126066736,75,48,30,49,22,64,424,227,0,False,KC1_module_153,KC1,PROMISE
222,28,9,3,1415,1027.8811091969835,0.6065663351954298,80.77149713588784,379.12506109154856,87811.28901117117,1.871839168137854,468.33774279181375,389,47,12,29,23,67,376,470,19,False,KC1_module_154,KC1,PROMISE
334,27,18,5,989,1501.6317790179369,0.4446880280107457,25.479441224865,648.7749038885544,81269.52612811155,3.342471451621752,595.5443787167958,168,14,46,33,11,38,293,381,25,False,KC1_module_155,KC1,PROMISE
71,38,4,17,896,4825.428654968247,0.4428515212319025,56.03186308270035,967.9067314833602,51638.29973481769,4.064526738478805,919.2220993690502,337,10,38,11,13,89,138,213,21,False,KC1_module_156,KC1,PROMISE
282,32,25,17,1271,562.0016620912343,0.0717971423600458,30.443783950264415,57.60105037897478,25245.89311076828,4.406166078358545,375.6059721287023,315,34,21,42,18,11,207,484,18,False,KC1_module_157,KC1,PROMISE
257,4,12,16,1629,4349.784898455789,0.8027522502122156,33.64875257559874,922.8643629251906,50646.952840722144,2.735081141031668,875.0233187739541,314,91,7,36,17,15,43,16,2,False,KC1_module_158,KC1,PROMISE
394,15,10,5,681,3568.435082567094,0.8930524847532526,93.26249255376965,567.8113853543433,10171.056642397829,4.099425609098504,163.42928813683656,364,71,17,37,24,86,132,480,22,True,KC1_module_159,KC1,PROMISE
498,9,17,12,1622,4167.093977879238,0.0110166673842284,68.50769460164028,704.3968789774523,65918.73023249528,2.5565297670634752,371.28048750862695,78,84,29,23,14,11,230,182,22,False,KC1_module_160,KC1,PROMISE
335,37,15,12,503,4881.897947802692,0.1786041756971177,97.48445091185948,149.18418388634836,13484.324200977862,2.3726504459394544,52.282010821323,239,17,38,34,21,23,224,412,14,False,KC1_module_161,KC1,PROMISE
210,2,25,4,817,4226.557812032672,0.9039041887954788,42.27434113515571,533.3874308310322,51166.17895382224,4.327159278110501,742.4892910556222,44,41,13,27,27,21,49,474,17,False,KC1_module_162,KC1,PROMISE
209,10,16,11,1827,4722.573521261479,0.5494936128000582,54.20631976204368,673.5137147252436,5532.759219265096,1.93186968132332,150.65275743291295,123,58,37,19,12,8,479,304,18,False,KC1_module_163,KC1,PROMISE
214,30,15,10,1909,721.9827582755069,0.1500395782482101,49.22442657172575,456.2473073876818,30021.297778437125,1.9795633952035117,257.0200156484578,21,43,14,29,25,16,141,309,3,False,KC1_module_164,KC1,PROMISE
408,35,4,8,1849,3999.363969318153,0.2027904526091588,11.621418694848964,154.9851781060567,23284.838020911804,1.5245567264245807,775.2332521932149,274,41,12,16,13,59,259,377,7,False,KC1_module_165,KC1,PROMISE
167,25,1,15,645,2773.810900997134,0.6599862442371142,24.43349745813373,244.1190750855766,62041.15111689588,2.5935086414730835,534.71671742271,245,35,22,47,13,67,237,127,23,False,KC1_module_166,KC1,PROMISE
91,43,12,13,1689,2763.128415891317,0.724816822246873,53.23599969984373,854.3927909934985,78699.99253104861,2.724250168447304,13.972719418462564,297,5,8,35,21,12,240,97,29,True,KC1_module_167,KC1,PROMISE
173,46,29,11,1873,4504.715723970517,0.5994268085799352,7.670056208167618,34.47099283276278,5824.5651585985615,3.3023057265522846,2.235204747397135,74,85,20,36,20,94,424,178,8,False,KC1_module_168,KC1,PROMISE
21,7,27,14,1956,4861.838711368885,0.9531483799125258,93.21473100158003,708.8620784408124,85043.34014702289,2.1525115505478527,510.660631739897,136,93,17,35,18,14,375,244,12,True,KC1_module_169,KC1,PROMISE
62,47,19,15,61,3553.7077829115865,0.494063603661777,13.26052451239371,999.3900365145269,86090.69272596498,1.0891864594179967,304.95551374919484,272,8,14,22,10,70,435,374,27,False,KC1_module_170,KC1,PROMISE
54,31,19,11,1495,2466.3981084117413,0.3002719121425267,20.600093895273805,7.482996106766615,34292.68052137348,4.334210312069379,180.3114459951771,331,41,38,47,7,81,195,136,4,False,KC1_module_171,KC1,PROMISE
388,32,12,6,1993,2336.3789037190422,0.4772329099757965,76.76680116992502,161.0456828199399,65934.50619043518,1.730004336190072,613.5939377161109,354,51,16,10,27,54,139,286,7,False,KC1_module_172,KC1,PROMISE
363,5,6,15,1534,1993.0731403935908,0.3596662936666109,10.596519637142055,674.1443008931345,40321.04186717461,4.614717099200874,228.43647171742708,34,78,34,28,26,51,219,11,1,False,KC1_module_173,KC1,PROMISE
351,31,1,14,481,1871.835244906047,0.2244158926746863,90.12753186192552,59.99083458534826,15503.669130744189,1.0367666651322789,592.2071496849479,163,98,36,3,27,15,285,25,7,False,KC1_module_174,KC1,PROMISE
236,36,10,19,1529,2018.3835242537136,0.04596324934014,72.84439610153102,589.7899838558588,52913.37561445472,2.8002873811811524,379.2659505862729,9,41,33,14,17,27,175,483,19,True,KC1_module_175,KC1,PROMISE
361,29,10,3,228,539.7908527308568,0.3522124935651242,7.793464853777031,684.0001035610561,8727.331482709506,2.683075467647261,186.74621766978973,328,74,13,28,27,85,235,426,10,True,KC1_module_176,KC1,PROMISE
89,5,6,8,971,479.4368177761472,0.7114093477097423,69.49285906727964,588.1463481140702,87859.36832405919,4.143239239634976,138.10473786874866,53,93,41,24,16,38,83,433,29,False,KC1_module_177,KC1,PROMISE
451,26,8,18,1259,3921.3622349743273,0.0184378028751938,63.53122567496046,365.1847030210672,92436.5469650199,0.6942569337541488,236.86060312728807,329,83,11,47,6,8,296,171,26,False,KC1_module_178,KC1,PROMISE
255,46,1,10,923,2285.757175309108,0.4391785132059347,75.97759384125195,697.2822959866389,82179.15238743922,4.549685864587307,29.83210801298508,66,29,13,30,9,74,359,261,26,False,KC1_module_179,KC1,PROMISE
469,36,18,18,1405,4660.353993868641,0.6440094014498684,82.99158739644425,594.2944280138205,56296.55926352226,2.657140860860351,308.1269620362684,11,81,43,20,11,69,268,340,21,True,KC1_module_180,KC1,PROMISE
84,7,27,1,495,3099.882942110367,0.6104041091743072,72.11670575414234,207.63717209391973,55804.09925343295,2.930546919571832,901.954690181794,352,41,16,21,14,11,437,134,21,False,KC1_module_181,KC1,PROMISE
253,48,21,1,1220,272.3623127036568,0.7766484358887159,59.03145323182622,563.1355435851098,98462.27692243288,2.550831466488836,831.3621258830283,178,1,34,30,28,9,497,374,15,False,KC1_module_182,KC1,PROMISE
351,47,13,16,1296,871.8643724556495,0.8105197156597975,32.923868539595986,881.9072171389275,24865.37881413517,0.1801245341813323,372.0037567196589,172,75,2,39,13,16,453,349,29,False,KC1_module_183,KC1,PROMISE
252,9,13,7,1274,1108.516985763737,0.7117058209193878,70.03009252116298,666.83328569045,7687.241753930228,2.4854533090329904,575.8336185818039,260,83,30,13,20,9,55,209,2,True,KC1_module_184,KC1,PROMISE
228,40,9,10,592,4881.106519509337,0.1027976961447494,95.74018687844716,471.7915073938471,56237.89826775766,1.3177483133849526,567.3605590140585,113,34,43,29,11,63,441,223,21,False,KC1_module_185,KC1,PROMISE
91,20,5,9,624,1171.650708143011,0.4750224440043606,59.16465627235856,321.5841028694512,32945.68122122932,1.7134409018891572,828.7375391937123,277,45,35,28,21,17,173,160,4,False,KC1_module_186,KC1,PROMISE
196,30,18,8,530,2627.2028138114515,0.6034059574876086,66.77014197499113,85.88620943757286,32301.64340352362,3.2455079959357,236.2901015169656,174,36,29,0,19,62,231,403,10,False,KC1_module_187,KC1,PROMISE
126,22,17,18,934,4687.266965036961,0.2455660388094516,44.27567617778027,244.6271327590287,807.8268815778096,2.488485647370529,296.3874887930124,112,11,42,45,8,21,211,493,7,True,KC1_module_188,KC1,PROMISE
157,39,1,2,1180,4888.244376580351,0.0425518176467765,75.85596016456437,11.186753086876887,59664.3170138385,0.4660910633373022,301.7854337456115,160,99,14,28,16,97,149,499,18,False,KC1_module_189,KC1,PROMISE
345,49,13,15,737,1258.1661333793684,0.2235903208760469,99.76907184152496,986.6259175249644,26476.96685733385,0.3652063738087946,40.869989771674334,7,2,18,12,7,73,439,387,23,False,KC1_module_190,KC1,PROMISE
318,39,9,17,831,340.6764543751966,0.4548944017326388,16.878543082705875,222.48225212874,18867.06896444883,0.9282884780868516,314.6878632891922,124,55,3,31,27,40,322,181,2,True,KC1_module_191,KC1,PROMISE
307,46,5,13,587,852.6489794350166,0.4139303190546008,21.03812267087247,814.8759426853727,4139.149946161071,0.9544257328611184,877.913776588007,238,1,34,33,22,45,483,392,18,False,KC1_module_192,KC1,PROMISE
187,47,21,8,453,410.30954564253466,0.1766669813271616,54.40433810777456,168.6448818049786,36499.721489913565,3.0415037848568245,911.987647571481,59,68,36,45,28,11,477,129,6,False,KC1_module_193,KC1,PROMISE
480,5,16,4,1321,1056.1087813524482,0.8244155426834928,48.65616432890417,283.60114960557394,87908.99035140709,0.889072320227714,109.63534576855038,51,90,37,1,26,10,215,449,2,False,KC1_module_194,KC1,PROMISE
52,13,19,13,1635,2885.991602048304,0.9256866687367246,57.585408666165165,418.2773192283668,33733.41367897749,4.408597116373853,458.0585416184314,264,64,37,20,10,56,366,141,12,False,KC1_module_195,KC1,PROMISE
177,36,21,9,595,4570.999101848644,0.2013483190527152,5.858330724703031,324.4056641416051,67939.5135909474,1.0488033030670656,381.3489015876392,174,60,6,9,22,7,256,207,17,True,KC1_module_196,KC1,PROMISE
67,29,29,3,1723,2732.372530102266,0.9295729155672215,41.023369176714446,798.3508127598611,75679.04164385053,0.4556572271319131,489.3591966233879,58,82,33,28,7,65,252,55,6,False,KC1_module_197,KC1,PROMISE
176,3,24,7,1150,3167.348827825496,0.0178609591751808,58.71484794449052,957.6934080154232,32877.270838100936,4.378730081798235,554.7195240586772,300,97,38,25,29,41,372,49,11,False,KC1_module_198,KC1,PROMISE
481,5,18,19,352,1089.149532886751,0.9249624727069454,58.93394377919131,875.2944836508485,82181.90942770292,1.4766378803836648,20.25876001774607,311,86,10,23,24,18,347,203,28,False,KC1_module_199,KC1,PROMISE
189,26,26,6,744,4022.8597413018656,0.951928790080908,66.07606221506899,153.57786694775655,69218.77800072821,2.1271131491686788,842.2422479211608,18,23,23,49,22,55,456,279,10,False,KC1_module_200,KC1,PROMISE
455,31,14,4,34,3127.165651677358,0.0120518630159252,72.30138687126372,776.6886763492903,55968.298647225056,4.795131920062212,973.6640731733384,84,56,45,26,29,57,388,18,29,False,KC1_module_201,KC1,PROMISE
252,9,29,13,97,4334.270463044351,0.7630192967767481,64.5131731307448,147.94691330471144,199.14715865782875,4.7218460957888695,653.4048120036423,151,81,20,20,26,75,314,424,25,True,KC1_module_202,KC1,PROMISE
352,9,23,4,685,4749.331224328343,0.9702015725698434,79.23407238355406,913.3811065621012,3605.567515688532,3.574584446324589,660.4522384933692,293,29,37,3,26,23,460,66,11,False,KC1_module_203,KC1,PROMISE
234,7,19,18,919,1804.713801207302,0.9059022188177784,62.851302833774575,517.8785756685784,99087.49782619571,0.3446947586627735,527.9798578307084,34,67,26,14,7,57,60,499,17,False,KC1_module_204,KC1,PROMISE
140,28,27,17,1599,543.8373868236529,0.970710161196213,54.21325859118325,336.38108805670674,78250.16395800558,2.966700627056987,334.2734117143817,323,2,32,44,5,85,383,143,21,False,KC1_module_205,KC1,PROMISE
384,1,15,19,285,1207.051893792234,0.5503235056976393,61.01344645989328,157.0254973341928,93762.76935141742,4.945389675211289,148.9778241795211,131,87,31,22,29,30,202,195,13,False,KC1_module_206,KC1,PROMISE
484,29,21,18,1681,2245.423671811602,0.0781561398853882,11.018143308579903,11.809088179004611,90240.09017131096,4.734581142119902,584.0633426960507,54,61,32,45,11,84,222,88,12,True,KC1_module_207,KC1,PROMISE
139,24,9,5,484,4733.898893939919,0.8497891978050361,28.04249753182648,247.94699166088475,2142.254015960809,0.5300124625997144,44.941403509207056,346,74,38,26,15,73,393,413,9,True,KC1_module_208,KC1,PROMISE
391,23,28,5,293,1953.718129629735,0.6138282558090116,53.21257828515499,914.020063281312,79205.54425012828,1.9798365154518431,824.5025676918739,39,82,45,27,6,45,144,368,4,False,KC1_module_209,KC1,PROMISE
137,34,19,7,1405,3876.788746960313,0.614736744188289,87.425734324769,797.2621922722275,45169.459826714345,1.5776837295141966,420.9116994706155,56,21,14,21,20,88,442,48,0,False,KC1_module_210,KC1,PROMISE
361,26,23,9,1553,2748.3357916366995,0.4172536098586862,68.22610407251132,969.7937077507196,78976.8645796655,0.6486405345245277,414.7542241619748,380,45,46,27,25,96,254,61,10,False,KC1_module_211,KC1,PROMISE
396,36,14,17,1217,995.7629751117852,0.5718419765211091,9.95039976871786,100.76152112137304,770.9068379221756,3.4739915562438046,327.1708584759058,210,85,31,3,26,27,181,308,23,False,KC1_module_212,KC1,PROMISE
230,38,26,14,249,1671.597182871913,0.1535797790861145,59.63522009399603,592.1787435056694,28891.110189936368,1.3692418218011837,969.3538886985864,187,16,29,2,19,98,170,434,7,False,KC1_module_213,KC1,PROMISE
371,46,3,13,248,3300.640236611812,0.7397700265661503,22.952060776072795,257.15047403077665,75157.24520155108,1.724329015626489,174.91695277071884,276,82,16,23,21,5,216,63,5,False,KC1_module_214,KC1,PROMISE
143,40,4,17,792,3396.981633955978,0.0750173073515423,73.66763941908357,542.9417057724074,79322.77678129882,0.4517943835070898,151.30782147521117,253,28,20,29,17,17,471,118,9,True,KC1_module_215,KC1,PROMISE
48,26,15,13,912,2230.3227593643264,0.729780767043792,82.91664439836597,320.45488556345515,62009.48866134093,2.489837793893328,165.53150154503015,247,57,32,27,16,9,60,277,17,False,KC1_module_216,KC1,PROMISE
57,25,22,8,1997,1220.3634530443617,0.848978422624854,59.75217098640736,283.4655502433575,30195.49332568175,0.7908393182602824,658.527482850764,14,50,18,21,18,39,258,63,6,False,KC1_module_217,KC1,PROMISE
229,12,24,8,587,3637.343219612114,0.4724686775644882,59.54489836541927,573.8453020245975,31105.222869657508,2.160452117897446,991.8953187295984,222,68,14,14,28,94,419,159,6,False,KC1_module_218,KC1,PROMISE
452,30,13,10,401,927.4779039023024,0.5098303660570493,34.520552877870585,183.31816186954032,96679.71996783906,0.7167111105165075,235.4751704017547,115,83,40,35,11,62,241,14,3,True,KC1_module_219,KC1,PROMISE
72,7,19,2,1892,4689.681490139121,0.3122142729220782,45.17875209496963,469.1334369721168,43977.29670549703,4.7692494497507285,905.6173970674878,324,34,20,30,16,63,287,254,9,False,KC1_module_220,KC1,PROMISE
233,46,17,15,324,1020.7275372787358,0.9694585837255876,86.5467270277192,650.8122650440348,44767.84246935932,0.724912665985713,278.6165592081724,204,17,32,2,20,13,180,360,6,True,KC1_module_221,KC1,PROMISE
354,42,28,13,72,625.8305778793501,0.7331244745595453,72.60871276574849,128.18207318280406,55278.04174904588,2.609435769253166,647.8999201253001,53,42,1,22,19,54,76,211,24,False,KC1_module_222,KC1,PROMISE
109,6,19,14,857,2538.473741590356,0.3689885533003449,52.45561230988847,930.594270876904,41009.28345275244,0.9848991265949376,40.49895193336772,355,61,3,35,5,41,323,135,27,True,KC1_module_223,KC1,PROMISE
363,39,13,11,814,2645.793030737501,0.174807386233005,37.45500623858872,505.7246994541248,55311.88930328168,0.3818090173630462,495.653974576189,117,75,42,39,12,50,460,217,11,False,KC1_module_224,KC1,PROMISE
159,6,29,15,1246,2590.1452824133994,0.2195795922020913,5.987594090566881,819.5279718843423,43290.30873447903,1.0115430942104908,654.5699662789818,112,75,7,14,21,29,264,259,2,True,KC1_module_225,KC1,PROMISE
406,36,4,19,1757,2239.670697760313,0.46392228611005,15.157732731312128,653.9054306210634,82688.82046825845,0.2738705369521804,536.3197772226285,374,33,39,46,22,24,221,91,2,True,KC1_module_226,KC1,PROMISE
293,5,29,11,1867,4974.592974865081,0.942568400314338,20.10949376439769,710.0009412225455,90914.19687784856,0.6969869156049441,237.83538488179116,311,93,45,32,23,95,73,64,9,False,KC1_module_227,KC1,PROMISE
277,24,5,9,593,2482.775002085851,0.7341463457609181,37.9649707826088,716.1309409928381,93217.81495555464,2.467420788816085,828.4969482679155,344,8,24,21,29,58,472,99,13,True,KC1_module_228,KC1,PROMISE
96,33,9,2,1962,2441.938245625172,0.2152437481791498,94.47022106055118,875.0998970614726,56473.19096235572,3.259077605287871,970.1365112382402,266,11,44,31,21,44,435,492,15,False,KC1_module_229,KC1,PROMISE
236,36,24,15,1272,2166.6537073013506,0.8595611334188981,51.01018609101612,613.6054350469241,44270.640890703085,0.4366990753589173,459.1960956920653,364,2,21,43,19,12,451,364,9,False,KC1_module_230,KC1,PROMISE
429,21,22,18,157,427.4461980371682,0.3782005230096811,24.24917616266388,278.2171517213896,70553.48187330461,2.2050931195213423,635.9192651892537,50,92,47,11,13,77,185,71,10,True,KC1_module_231,KC1,PROMISE
19,46,29,14,1878,3005.4874926331186,0.8517221827525187,11.469263608689891,99.50964286545717,83848.52677046107,2.90623511426676,790.4132683455725,241,18,11,7,14,49,316,157,8,True,KC1_module_232,KC1,PROMISE
381,38,22,17,293,1217.0420838935938,0.2416995979811309,34.49224693569344,606.2506194501415,56341.92598243108,1.1711283810553077,241.489060621794,120,60,21,22,25,41,221,211,15,False,KC1_module_233,KC1,PROMISE
251,11,19,17,1185,3224.2840031223445,0.6186606119363176,81.75733291955463,66.35280377058106,70028.10408004391,1.860392057580127,864.4503819287854,162,81,19,4,16,68,124,98,20,False,KC1_module_234,KC1,PROMISE
362,33,11,16,1585,349.083963547538,0.926670488081282,38.95093654764028,241.2934516895302,74997.96213705267,0.3591743486680432,280.20090530999755,98,76,39,41,22,17,110,427,1,False,KC1_module_235,KC1,PROMISE
335,36,1,10,513,4908.796796139708,0.2578940091477941,77.47807479621893,60.70718460191171,67671.73829405695,1.1006554011654746,775.8308035152388,85,94,2,48,8,55,198,470,14,False,KC1_module_236,KC1,PROMISE
221,17,4,2,555,2398.1248871620937,0.6929265905858549,80.467792636561,548.887589006567,74638.74221735801,2.3337646295947003,112.09923242642206,179,5,41,30,8,86,281,129,19,False,KC1_module_237,KC1,PROMISE
161,37,9,1,962,4494.101320794423,0.9873126199571438,11.971256200171709,160.33812494286803,20943.66872234424,4.952210894626611,288.38670341416974,367,40,1,48,10,49,69,18,20,False,KC1_module_238,KC1,PROMISE
317,45,2,4,1772,2430.249748841381,0.1505982872430035,61.25731551005159,610.4073194334733,49887.61724747757,4.981325314695667,533.6199339398677,255,50,15,3,9,5,354,140,16,False,KC1_module_239,KC1,PROMISE
78,41,15,9,462,395.6210110136865,0.0884022907006744,95.95051027373997,790.8651308632676,58868.02860504821,4.898108405621439,524.9220957043151,142,69,29,31,20,26,234,295,15,False,KC1_module_240,KC1,PROMISE
296,38,23,15,1333,4128.846375859654,0.6741951924448162,40.81166941545184,821.8807207718623,347.54529261660576,2.1154319315016377,850.4311844863662,176,62,7,22,20,10,441,406,20,True,KC1_module_241,KC1,PROMISE
56,32,28,9,916,3276.100275368958,0.3397359477490304,6.043464811299205,309.54350813762744,85610.65463048682,0.4034018920733251,996.1272576386071,214,55,24,13,18,52,146,176,11,False,KC1_module_242,KC1,PROMISE
328,14,15,1,241,3930.609533112331,0.0712444773665911,92.40696633553,548.954532694496,61041.44839364672,1.6178671862466676,107.21084586014062,101,30,49,15,12,39,35,143,17,False,KC1_module_243,KC1,PROMISE
318,39,26,4,1427,2198.0323311934794,0.4753056178836041,88.48296187567581,563.010760086359,13000.719536650506,1.1885718768548863,271.388132825037,210,10,41,27,19,17,162,131,9,False,KC1_module_244,KC1,PROMISE
51,18,29,19,1668,3225.8900468085603,0.7537706796439557,52.69200327369118,472.88718215416657,81654.07155032513,0.0706328745492729,357.5982102230758,279,43,1,32,7,70,486,11,13,False,KC1_module_245,KC1,PROMISE
381,27,25,19,1159,4295.522118603377,0.2851224004151887,55.67305891405695,655.1138914247648,71733.9909474104,0.476168051441877,478.9184078100051,101,25,29,8,16,21,167,16,3,False,KC1_module_246,KC1,PROMISE
213,16,14,8,369,3192.2206700722486,0.3350468775051347,21.962369174836365,210.0871238235336,75854.12439201734,2.2659596752453304,493.9097431543991,235,55,29,30,8,37,354,219,10,True,KC1_module_247,KC1,PROMISE
395,16,10,16,328,1803.6008106959264,0.8456994006469721,82.12562479891909,979.2432395867944,39265.04193999944,1.6983123190214848,856.1950631484167,284,79,3,46,6,98,423,312,4,False,KC1_module_248,KC1,PROMISE
30,8,29,14,858,3346.395012394379,0.5200719122614881,50.36140380082051,98.07982709093244,85434.8304188297,0.9017686081724152,770.5593027850998,210,55,32,0,9,11,149,16,6,False,KC1_module_249,KC1,PROMISE
97,48,8,18,1022,3392.0855242089297,0.842731968806472,4.353901719113095,829.2211412031191,41461.35545502299,3.5804998532937358,18.851579037953314,120,58,26,43,7,28,324,108,12,False,KC1_module_250,KC1,PROMISE
252,8,12,17,1113,4806.876116282462,0.4463894921437095,68.61848068845079,594.0959869511878,57093.864379264574,1.7855779794830928,455.0217605831879,223,4,34,30,16,35,110,455,15,False,KC1_module_251,KC1,PROMISE
102,5,3,12,502,1917.470375554179,0.9529751615601034,95.0991307104679,244.85474719371592,164.16613961738517,4.259339278732722,618.0738382440888,318,64,14,17,18,53,187,495,28,False,KC1_module_252,KC1,PROMISE
171,46,24,8,1011,2182.9006608192426,0.6507945897177367,83.08589854422928,745.6750006602998,64522.82415631844,1.2048858013155868,460.3955870930234,92,43,12,36,20,28,155,324,0,False,KC1_module_253,KC1,PROMISE
333,28,19,12,604,4079.40250981659,0.1158988653192494,28.44261588084344,84.48089567707196,71845.76163358087,2.691967450433124,130.6452560257023,231,12,36,30,15,97,339,265,26,False,KC1_module_254,KC1,PROMISE
80,22,3,7,1378,2578.235342239432,0.8850929882268007,6.2791834084007245,774.4178344487831,56754.22561233035,0.9206960857459124,397.4740836906482,273,21,36,38,9,5,439,295,9,True,KC1_module_255,KC1,PROMISE
342,37,7,7,1597,3709.208156267092,0.4892651908307978,94.09478984127988,589.9852222430135,49706.225822657245,2.47650308192921,411.6556951297361,131,78,8,4,5,95,133,191,21,False,KC1_module_256,KC1,PROMISE
60,19,17,12,1312,2352.576375822601,0.1416389679729049,93.76920976309044,110.7503183964016,81012.65372379965,0.762332544891931,187.7159224497588,158,91,10,2,22,55,152,108,20,False,KC1_module_257,KC1,PROMISE
